,V1,V2,V3,Hd1,Hd2,Hd3,I1,I2,I3,Q1,Q2,Q3,P1,P2,P3
2018-05-19 17:15:00+00:00,233.6738,234.6538,234.1739,3.340276841,2.984254657,3.876421527,84.68033,106.0708,42.76219,-7.848293,-4.429873,-4.27529,17.34408,23.99616,7.259881
2018-05-19 17:30:00+00:00,235.8242,236.852,236.4573,3.269296659,3.057566046,3.731269898,90.435,98.15697,44.7308,-7.843158,-4.648868,-4.685919,19.0777,22.24715,8.351606
2018-05-19 17:45:00+00:00,237.0093,238.1323,237.7773,3.323115833,3.209832255,3.931940724,87.24391,85.7185,36.7151,-8.100297,-4.89493,-6.157017,18.19057,19.18237,4.438811
2018-05-19 18:00:00+00:00,236.4789,237.6375,237.015,3.505864257,3.388871057,3.921107615,77.57761,71.01933,36.37416,-8.044487,-4.812029,-5.744303,15.45449,15.43816,4.766169
2018-05-19 18:15:00+00:00,234.6506,235.914,235.2934,3.35813712,3.384267544,3.67611787,90.61717,72.5714,44.04704,-7.354581,-5.381967,-5.414399,19.02281,15.52026,7.832856
2018-05-19 18:30:00+00:00,234.0281,235.1989,234.7971,3.260701603,3.119523446,3.577052521,103.7455,97.40633,49.55781,-7.20701,-6.083452,-5.96483,22.35848,21.45532,9.125692
2018-05-19 18:45:00+00:00,234.6205,235.8815,235.3802,3.167052706,3.210701708,3.329871434,104.394,84.02198,58.7662,-7.008748,-6.25861,-6.439431,22.76132,18.1895,11.6332
2018-05-19 19:00:00+00:00,234.9967,236.1368,235.5804,3.204439724,3.009115813,3.159937381,99.23299,101.8621,66.18584,-6.668047,-6.255287,-5.868021,21.61198,22.70768,13.96815
2018-05-19 19:15:00+00:00,235.2398,236.411,235.8948,3.209156747,3.133198104,3.063358679,98.66122,94.14383,76.22134,-7.079999,-6.53288,-6.168035,21.37362,20.68252,16.43925
2018-05-19 19:30:00+00:00,235.0595,236.2488,235.6308,3.230337093,3.000802399,3.112168625,100.9194,105.8158,76.83075,-7.237086,-6.64391,-6.16281,21.80372,23.56576,16.50725
2018-05-19 19:45:00+00:00,234.4052,235.7302,235.0348,3.294458138,3.109480514,3.231754932,93.21616,95.23296,66.78796,-7.408236,-6.781198,-6.497686,19.75436,20.82388,13.75594
2018-05-19 20:00:00+00:00,234.5453,235.9074,235.1709,3.276583821,3.058540862,3.209066672,96.39743,102.7398,67.07685,-7.906867,-6.900227,-6.257664,20.37917,22.66468,13.96197
2018-05-19 20:15:00+00:00,234.3755,235.6783,234.9148,3.242406397,3.058244055,3.114448651,97.13162,102.7771,73.54697,-7.752217,-7.199579,-6.326229,20.64441,22.5587,15.61081
2018-05-19 20:30:00+00:00,235.0322,236.2823,235.5187,3.231551547,3.058386364,3.247398751,93.125,100.5321,63.688,-7.271289,-6.78646,-5.571484,19.9286,22.20314,13.41473
2018-05-19 20:45:00+00:00,235.5242,236.7714,235.9885,3.201784598,3.222391637,3.216620884,96.66007,83.85612,65.61156,-7.800436,-6.740783,-5.551878,20.69079,18.04336,13.95719
2018-05-19 21:00:00+00:00,236.3164,237.6244,236.7896,3.157728241,3.386512078,3.285860227,100.4532,73.17592,62.41686,-7.730746,-6.694251,-5.245366,21.76899,15.28679,13.27298
2018-05-19 21:15:00+00:00,236.4413,237.8116,236.9328,2.975788206,3.112654494,3.117228407,112.8631,91.70982,69.66137,-7.774965,-6.849206,-4.798563,24.99047,20.14019,15.35308
2018-05-19 21:30:00+00:00,236.0337,237.1463,236.4772,3.117034,3.059959809,3.252705881,99.68002,92.00504,60.28143,-7.923782,-6.733293,-5.286879,21.53124,20.24124,12.74026
2018-05-19 21:45:00+00:00,234.4735,235.6955,234.9583,3.069496079,3.251598162,3.154858555,101.5657,75.74491,62.59587,-7.828518,-6.818302,-5.063925,21.9134,15.86055,13.37027
2018-05-19 22:00:00+00:00,234.7645,235.8926,235.1961,3.101682465,3.345083363,3.210364103,99.3554,70.23329,56.84423,-7.738215,-6.643827,-4.979093,21.40544,14.48621,11.98135
2018-05-19 22:15:00+00:00,234.7302,235.8435,235.1647,3.112313699,3.39770295,3.191910712,91.65539,64.36298,57.77892,-7.346393,-6.474605,-5.016431,19.65151,13.03042,12.19075
2018-05-19 22:30:00+00:00,234.21,235.1628,234.6519,3.229171839,3.467472207,3.317380533,83.65194,59.91771,51.55319,-7.918643,-6.628939,-5.336409,17.23513,11.67547,10.36199
2018-05-19 22:45:00+00:00,234.6612,235.4185,234.9361,3.421082032,3.388402542,3.282581249,68.77177,64.37855,52.72876,-7.79981,-6.537432,-5.130886,13.31265,12.96522,10.80631
2018-05-19 23:00:00+00:00,234.9339,235.6912,235.2543,3.427903575,3.37267067,3.405457295,68.755,66.20506,47.55929,-7.574317,-6.509573,-5.356402,13.45389,13.48809,9.274278
2018-05-19 23:15:00+00:00,234.8565,235.6635,235.223,3.318818893,3.326534538,3.371391569,75.15195,65.2738,47.96487,-7.693985,-6.338877,-5.203269,15.15404,13.39615,9.49898
2018-05-19 23:30:00+00:00,235.2797,236.0502,235.5646,3.326676401,3.365059193,3.336759122,70.95581,60.64067,48.02904,-7.619657,-6.450834,-5.177278,14.12728,12.12788,9.571953
2018-05-19 23:45:00+00:00,235.5065,236.2006,235.7135,3.323502471,3.348242005,3.216162547,71.21393,63.05387,54.98439,-7.685808,-6.345002,-5.149527,14.18244,12.83575,11.46549
2018-05-20 00:00:00+00:00,236.1221,236.8552,236.3191,3.460540241,3.396043456,3.363158663,62.49266,59.10275,47.62796,-8.085803,-6.564091,-5.279092,11.49281,11.68605,9.429225
2018-05-20 00:15:00+00:00,236.3437,237.0982,236.6267,3.475061657,3.304240347,3.410347062,61.17871,64.00994,45.66533,-7.890241,-6.567211,-5.360492,11.26657,13.07897,8.836172
2018-05-20 00:30:00+00:00,236.7465,237.4971,237.0312,3.3605285,3.35438037,3.376455135,66.73582,60.68526,44.91515,-7.926264,-6.646666,-5.28613,12.93956,12.15539,8.750067
2018-05-20 00:45:00+00:00,236.9471,237.6124,237.132,3.421517195,3.377218506,3.363159702,62.72166,58.74159,44.81067,-7.977872,-6.210675,-5.345165,11.7466,11.86567,8.698155
2018-05-20 01:00:00+00:00,236.6667,237.4144,236.9589,3.43210899,3.477380342,3.37373848,62.73035,52.01194,44.75254,-7.502807,-6.113148,-5.37951,12.02667,10.03517,8.6391
2018-05-20 01:15:00+00:00,234.969,235.7993,235.1305,3.40711517,3.522382623,3.398348996,66.86298,51.74588,42.19949,-7.879387,-6.307857,-5.268384,12.7978,9.67669,7.909143
2018-05-20 01:30:00+00:00,235.2996,236.1304,235.4682,3.451186509,3.55329653,3.357952315,62.54586,50.52197,42.56278,-8.132867,-6.360367,-5.218402,11.42921,9.304272,8.099491
2018-05-20 01:45:00+00:00,235.3164,236.1381,235.4444,3.43056199,3.455126383,3.342168632,63.70762,53.37353,43.73257,-7.744936,-6.273033,-4.872005,12.04697,10.23206,8.624172
2018-05-20 02:00:00+00:00,235.404,236.2563,235.5493,3.314310361,3.428083684,3.350848904,69.18182,52.3065,42.26147,-7.817546,-6.208909,-4.947178,13.6027,10.03874,8.188409
2018-05-20 02:15:00+00:00,235.3768,236.2277,235.4934,3.328645685,3.492728004,3.369009189,68.56306,51.36927,41.50742,-7.671601,-6.058779,-4.962793,13.50127,9.810909,7.9646
2018-05-20 02:30:00+00:00,235.8643,236.6705,235.9498,3.424775227,3.507517037,3.353662979,62.57986,51.97492,42.95957,-7.771469,-6.229985,-4.921947,11.7688,9.8734,8.405724
2018-05-20 02:45:00+00:00,234.4474,235.2661,234.5353,3.460752255,3.502969667,3.366113752,62.48952,51.3288,42.364,-7.650891,-6.384075,-4.880793,11.67428,9.520724,8.208894
2018-05-20 03:00:00+00:00,233.6385,234.3895,233.7296,3.508319944,3.546774268,3.370837138,61.90152,50.08289,42.02225,-7.706142,-6.187758,-5.247979,11.33187,9.212686,7.832877
2018-05-20 03:15:00+00:00,234.1761,234.9482,234.3391,3.467774137,3.47704793,3.385655903,61.70837,51.27612,41.26443,-7.98909,-6.019161,-5.130749,11.19993,9.761892,7.72597
2018-05-20 03:30:00+00:00,235.1358,235.8406,235.3234,3.476427296,3.386344285,3.364818626,60.33712,59.01451,41.7314,-7.796609,-5.972875,-5.2608,11.01318,11.91738,7.819024
2018-05-20 03:45:00+00:00,235.6509,236.4429,235.9256,3.492126463,3.502720946,3.491725844,59.40343,51.55251,39.80232,-7.601793,-6.219673,-5.455697,10.90132,9.763901,7.053278
2018-05-20 04:00:00+00:00,235.9913,236.729,236.2551,3.4998127,3.520394528,3.568669225,59.50512,50.55121,38.15035,-7.711817,-6.38362,-5.402812,10.85911,9.376813,6.565482
2018-05-20 04:15:00+00:00,236.3013,237.158,236.5967,3.49403967,3.506243348,3.506857153,59.54889,50.23214,39.94689,-7.667085,-6.706494,-5.791152,10.93744,9.099546,6.834793
2018-05-20 04:30:00+00:00,236.4724,237.2863,236.7984,3.470117539,3.467328384,3.455383438,59.49239,53.38901,42.46087,-8.045187,-6.731271,-6.486253,10.69741,10.01105,7.035432
2018-05-20 04:45:00+00:00,236.5865,237.3822,236.9319,3.49923777,3.475894133,3.482857243,58.05849,51.20722,41.95776,-7.94088,-7.031355,-6.667041,10.33062,9.186791,6.696194
2018-05-20 05:00:00+00:00,236.6666,237.4487,237.0163,3.436486981,3.531744827,3.403753778,62.64751,50.00418,46.05777,-7.997818,-6.529659,-6.613569,11.63444,9.128575,8.024025
2018-05-20 05:15:00+00:00,236.4543,237.2573,236.8301,3.460137134,3.627594036,3.614349585,61.81001,46.81297,38.50763,-8.133127,-6.408594,-6.773889,11.26112,8.195354,5.164413
2018-05-20 05:30:00+00:00,236.3814,237.1948,236.7293,3.547729975,3.629764864,3.7099078,57.97392,48.1123,34.29243,-8.326307,-6.444543,-6.424698,9.906218,8.506992,3.894793
2018-05-20 05:45:00+00:00,236.1005,236.945,236.4587,3.570012581,3.700453219,3.746851384,56.21529,46.21058,32.71898,-8.141231,-6.1559,-6.22479,9.506219,8.071995,3.414147
2018-05-20 06:00:00+00:00,235.805,236.7837,236.2337,3.570837197,3.785375748,3.651675386,56.45019,43.43403,36.7137,-7.895447,-6.316007,-6.497626,9.760288,6.949909,4.763934
2018-05-20 06:15:00+00:00,235.5928,236.4539,236.0997,3.48187681,3.508584941,3.834078329,64.86243,54.52179,32.35064,-7.851861,-6.305514,-6.326785,12.20186,10.43213,2.423787
2018-05-20 06:30:00+00:00,235.4559,236.347,236.0617,3.452354267,3.653292431,3.900711875,69.55886,48.18256,30.40094,-8.083223,-6.243744,-6.343227,13.33555,8.557123,0.8515878
2018-05-20 06:45:00+00:00,235.1319,236.2658,235.7823,3.203538812,3.618756569,3.775981494,87.35885,53.1254,36.97291,-7.566842,-6.005105,-5.594504,18.43324,10.09558,5.370368
2018-05-20 07:00:00+00:00,234.7658,236.179,235.7193,2.993768847,3.797554471,3.90274631,107.2483,48.36999,33.50951,-7.238532,-6.211847,-5.648924,23.57309,8.253745,3.291449
2018-05-20 07:15:00+00:00,234.2346,235.6779,235.1436,3.067146478,4.146099533,4.001728965,96.41056,34.99652,28.91807,-6.175653,-6.198264,-5.747876,21.17334,3.203602,0.8684979
2018-05-20 07:30:00+00:00,235.2357,236.6577,236.3234,3.223379269,4.18783445,3.712217247,87.10349,34.2599,37.0831,-5.910279,-6.028585,-6.544649,18.95894,2.659992,-4.677233
2018-05-20 07:45:00+00:00,234.7377,236.081,235.7058,3.445021585,4.199987388,3.800194954,73.38034,34.97153,33.84614,-6.538837,-5.881412,-6.595883,15.06814,2.539143,-2.922766
2018-05-20 08:00:00+00:00,234.1686,235.4281,235.036,3.386577361,4.287589574,3.842391001,81.65764,31.48906,32.22524,-6.873947,-5.213791,-6.29213,16.98789,2.511834,-2.630476
2018-05-20 08:15:00+00:00,233.1831,234.4647,234.2078,3.392454608,4.247780844,3.791772628,83.63635,33.60452,34.33047,-6.834023,-5.186511,-6.300979,17.38081,3.423573,-3.194862
2018-05-20 08:30:00+00:00,232.5835,233.9858,233.507,3.39005689,4.359640295,3.790687342,81.61779,30.85945,33.52296,-7.114048,-5.336897,-6.17808,16.74801,-1.711036,-2.932244
2018-05-20 08:45:00+00:00,234.5384,235.9826,235.4096,3.379431889,4.332714272,3.978095911,81.01644,32.77136,29.50595,-6.876266,-5.623425,-5.810005,16.88418,-0.9332227,-0.8528022
2018-05-20 09:00:00+00:00,235.2186,236.5702,236.0812,3.359760267,4.461064684,3.934131404,79.40543,30.77954,31.7215,-6.790464,-5.329009,-5.869848,16.59732,1.159091,1.063864
2018-05-20 09:15:00+00:00,235.356,236.6325,236.3195,3.629990013,4.243899268,3.392560524,63.34411,35.4687,52.00884,-6.748697,-6.202357,-5.787155,12.18991,2.233523,-10.26289
2018-05-20 09:30:00+00:00,235.1925,236.5395,236.1589,3.614720673,4.300602077,3.409805889,65.01787,34.59124,51.5619,-6.822441,-6.372226,-5.7767,12.60293,0.4240443,-10.08442
2018-05-20 09:45:00+00:00,235.6694,237.1109,236.8067,3.544211422,4.270566023,3.381161667,70.20478,34.95495,61.43197,-6.345506,-6.279343,-6.256133,14.30649,0.4426473,-12.4533
2018-05-20 10:00:00+00:00,235.8931,237.2126,237.0549,3.562274589,4.312993495,3.123962326,67.93452,34.32682,71.94444,-6.795829,-5.876709,-6.474781,13.5212,-2.292946,-15.35951
2018-05-20 10:15:00+00:00,235.413,236.6664,236.4284,3.776101101,4.285845113,3.364487753,58.31002,34.99392,58.45681,-6.554739,-6.071745,-6.004998,10.7637,-1.180936,-11.86361
2018-05-20 10:30:00+00:00,235.496,236.7128,236.6933,3.630977529,4.345435391,2.929658708,64.57681,31.76342,87.66158,-6.936987,-5.78229,-6.175227,12.43769,0.3963039,-19.47762
2018-05-20 10:45:00+00:00,235.7326,236.9484,237.1425,3.277597461,4.092978797,2.918770772,84.77632,38.88857,82.90916,-6.507662,-5.261847,-6.041207,18.17018,5.621057,-18.40179
2018-05-20 11:00:00+00:00,235.9494,236.9876,237.2806,3.831133072,4.250289203,2.983633376,52.97887,33.34006,82.09764,-6.132327,-4.94721,-6.319468,9.463608,3.994914,-18.06814
2018-05-20 11:15:00+00:00,236.4268,237.4296,237.5373,3.886504357,4.504112068,2.901142434,48.21197,28.94065,87.13012,-6.249421,-4.721192,-6.06823,8.129706,0.7041606,-19.47358
2018-05-20 11:30:00+00:00,236.6404,237.747,237.8248,3.774088562,4.354164824,2.746373717,55.81595,32.12873,98.29366,-6.74304,-5.267062,-6.304208,10.01974,-1.113859,-22.25072
2018-05-20 11:45:00+00:00,235.0714,235.9554,236.1046,3.933111081,4.243737657,2.88754276,46.59607,33.9098,84.22616,-7.395634,-5.316607,-6.330707,6.363318,3.506161,-18.54414
2018-05-20 12:00:00+00:00,234.2144,235.1974,235.3531,3.972920531,4.307948489,2.778927962,46.8572,34.69659,98.05376,-7.255593,-6.173938,-6.234499,6.367058,1.034144,-21.94288
2018-05-20 12:15:00+00:00,234.6896,235.6739,235.9273,3.702036272,4.306867514,2.69728311,61.85104,35.13747,106.2363,-7.143774,-6.35168,-6.436443,11.40609,-0.3294044,-23.97127
2018-05-20 12:30:00+00:00,236.7131,237.6601,237.7984,3.726429301,4.257245844,2.696103118,59.93213,33.93649,103.6734,-7.577249,-6.495247,-6.459572,10.71318,0.5815906,-23.54569
2018-05-20 12:45:00+00:00,235.9122,236.9137,236.9032,3.892112704,4.252066714,2.768229861,53.2064,33.98382,97.9463,-7.325742,-6.281071,-6.823295,8.467103,-1.209172,-21.89727
2018-05-20 13:00:00+00:00,234.1192,235.1934,235.2887,3.644519176,4.316222914,2.842425488,66.18773,33.39851,100.651,-7.351411,-6.09744,-6.700029,12.40562,-0.7195817,-22.39516
2018-05-20 13:15:00+00:00,234.5763,235.5532,235.724,3.715090913,4.320548758,2.94948046,60.26146,31.57646,95.37192,-7.42838,-5.892505,-5.952478,10.75208,0.8212825,-21.30463
2018-05-20 13:30:00+00:00,234.121,235.0101,235.1276,3.941145402,4.305133306,2.943200845,51.88412,32.32127,87.86491,-7.582911,-5.834276,-6.570912,7.723302,1.782208,-19.22973
2018-05-20 13:45:00+00:00,234.0471,234.9304,234.97,3.913079847,4.33082781,3.006881885,53.70773,33.66287,85.35902,-7.56645,-6.027513,-6.6872,8.323516,1.707382,-18.5239
2018-05-20 14:00:00+00:00,233.6662,234.5181,234.5652,4.003970082,4.059553995,3.13129454,49.66638,40.00536,78.98093,-7.638449,-5.881147,-6.244124,6.677111,5.263922,-16.97282
2018-05-20 14:15:00+00:00,236.0775,236.8593,236.9783,3.766933185,4.032575713,3.448222497,60.70041,41.68428,68.62254,-7.626163,-5.882201,-6.217801,10.5977,6.114906,-12.90634
2018-05-20 14:30:00+00:00,236.14,236.9474,236.8774,3.757914025,4.150134614,3.587626048,60.33818,38.44715,58.92856,-7.547758,-6.145388,-6.123262,10.66636,3.701795,-9.775199
2018-05-20 14:45:00+00:00,235.6412,236.452,236.5517,3.631405255,4.29550382,3.186968559,64.08411,36.70789,74.34483,-7.791882,-5.50907,-6.605392,11.74671,3.529823,-15.73843
2018-05-20 15:00:00+00:00,234.5672,235.4443,235.5094,3.517416528,3.65126533,3.80988662,75.27904,59.53071,47.95819,-7.25329,-5.135826,-6.031908,14.98233,12.04484,-6.713687
2018-05-20 15:15:00+00:00,234.7836,235.5858,235.6762,3.754446899,3.892251634,3.531575725,60.87315,50.66009,54.19137,-7.993595,-5.511796,-6.02683,10.40924,9.214642,-9.831781
2018-05-20 15:30:00+00:00,235.7829,236.5225,236.4971,3.689714106,3.478263973,3.798349365,63.64885,74.47431,47.309,-7.468652,-5.409057,-5.923439,11.7352,15.87666,-7.313992
2018-05-20 15:45:00+00:00,235.9585,236.5493,236.6131,3.739205105,3.197304835,3.743057696,59.72141,88.24795,42.62708,-7.706876,-5.687333,-5.67461,10.40987,19.47697,-4.739901
2018-05-20 16:00:00+00:00,236.2614,237.047,237.2051,3.675423072,3.187508576,3.778305767,62.51667,94.18808,42.18644,-7.821028,-5.528548,-5.77072,11.22187,21.00389,-4.994797
2018-05-20 16:15:00+00:00,235.6117,236.5909,236.4339,3.335197171,3.384644468,4.007275184,80.15953,80.37725,34.96378,-7.038902,-5.599846,-5.907192,16.74465,17.37883,0.9611247
2018-05-20 16:30:00+00:00,235.1694,236.1157,236.1067,3.342402689,3.379224401,4.084597547,82.57404,81.0129,33.93197,-7.852095,-4.972938,-6.088398,16.94525,17.69863,-0.2373536
2018-05-20 16:45:00+00:00,236.5845,237.2954,237.2989,3.569782524,3.539987838,4.071439227,68.15685,72.77342,33.09396,-8.254674,-5.01103,-6.376228,12.75993,15.56827,-0.2786491
2018-05-20 17:00:00+00:00,235.5583,236.5787,236.4972,3.641385512,3.616830399,4.04999256,65.6095,65.37164,33.2589,-7.802813,-5.23171,-6.289157,12.16966,13.55757,-2.543424
2018-05-20 17:15:00+00:00,233.9381,234.7148,234.5548,3.478266442,3.455189547,3.915561936,73.23341,72.57212,40.31912,-8.222193,-5.518537,-6.327987,14.07676,15.30818,5.153397
2018-05-20 17:30:00+00:00,236.5554,237.3721,237.1024,3.576313878,3.418163965,3.815461223,67.64599,75.43144,42.51423,-7.888544,-5.609134,-6.220974,12.86563,16.2149,6.675263
2018-05-20 17:45:00+00:00,237.3035,238.0245,237.6959,3.497642069,3.474943074,3.753255384,71.2069,76.03157,46.37739,-7.696021,-5.603836,-5.661486,14.09725,16.30287,8.41917
2018-05-20 18:00:00+00:00,235.5052,236.1682,235.8326,3.527541885,3.455483526,3.57702596,71.65524,72.36656,55.16535,-7.822324,-3.507125,-6.067156,13.94932,15.969,10.58384
2018-05-20 18:15:00+00:00,235.09,235.673,235.3401,3.677150943,3.236663875,3.239704592,62.98581,85.72102,70.2522,-7.908625,-3.058113,-5.608384,11.31168,19.36819,14.9723
2018-05-20 18:30:00+00:00,236.0375,236.8282,236.3489,3.58234436,3.297610477,3.299656968,69.34148,83.80884,65.043,-7.690368,-5.194303,-5.78443,13.36618,18.39723,13.66587
2018-05-20 18:45:00+00:00,236.3902,237.3071,236.854,3.463220241,3.387820306,3.403890751,77.09973,80.8484,58.85258,-8.110641,-5.759288,-6.435279,15.36238,17.5004,11.69645
2018-05-20 19:00:00+00:00,236.2744,237.2336,236.8138,3.319197426,3.40657987,3.349963033,88.00548,81.21697,63.31617,-7.993841,-5.778159,-6.835176,18.38622,17.55651,12.69969
2018-05-20 19:15:00+00:00,236.0578,236.9657,236.5189,3.33757009,3.291660379,3.456271569,88.04413,89.76635,58.35587,-7.904546,-5.838158,-6.601781,18.38845,19.73077,11.40548
2018-05-20 19:30:00+00:00,235.2972,236.2223,235.8547,3.358935462,3.175076486,3.467432276,84.41484,95.43005,58.68944,-7.746445,-5.955605,-6.749661,17.46023,21.12247,11.31832
2018-05-20 19:45:00+00:00,234.8722,235.7995,235.1694,3.333095185,3.143221242,3.211494651,85.64121,99.24112,75.52674,-8.261279,-6.632132,-6.386953,17.54576,21.82883,16.02634
2018-05-20 20:00:00+00:00,233.3016,234.4534,233.6252,3.204067115,3.213938054,3.021907689,95.1815,90.16685,85.4475,-8.026946,-6.932138,-6.251234,20.01848,19.32087,18.52185
2018-05-20 20:15:00+00:00,233.3451,234.4836,233.7479,3.296970298,3.268381923,3.18592775,89.06202,85.49745,70.89824,-7.940904,-6.726794,-5.994591,18.44333,18.20246,14.95653
2018-05-20 20:30:00+00:00,233.7479,234.8773,234.0881,3.353572788,3.362387597,3.266433611,82.80751,79.03698,68.12873,-7.649734,-6.771691,-5.575973,16.98834,16.52407,14.38824
2018-05-20 20:45:00+00:00,233.8633,234.8758,234.1311,3.328698012,3.362844212,3.242210247,82.84216,77.73972,70.45708,-7.546304,-6.705539,-5.505197,17.08687,16.23835,15.00381
2018-05-20 21:00:00+00:00,234.2661,235.2865,234.5077,3.252952561,3.301859066,3.053627999,87.1896,82.19153,76.05251,-7.637148,-6.678524,-5.178231,18.24675,17.44632,16.65961
2018-05-20 21:15:00+00:00,234.9284,235.8098,235.0494,3.37058043,3.325891051,3.099272584,78.02404,79.66478,75.22077,-7.814045,-6.791634,-5.329305,15.79068,16.80131,16.41782
2018-05-20 21:30:00+00:00,236.4854,237.2897,236.6236,3.274688133,3.280609291,3.144154865,82.69556,81.50961,72.80437,-7.609126,-6.621521,-5.489102,17.31386,17.48959,15.85095
2018-05-20 21:45:00+00:00,236.9352,237.8412,237.1356,3.168281234,3.375243816,3.416504954,89.37218,71.23323,55.23402,-7.428007,-6.691995,-5.570088,19.21169,14.83611,11.22697
2018-05-20 22:00:00+00:00,234.6642,235.3534,234.7655,3.303980285,3.290321313,3.308251338,77.83377,75.69951,57.42339,-7.572135,-6.318467,-5.174283,15.91271,16.00045,11.92288
2018-05-20 22:15:00+00:00,235.2178,235.8402,235.1875,3.323750302,3.145256841,3.22639032,72.61898,80.78643,60.74372,-7.641748,-6.460212,-5.105219,14.5893,17.39236,12.88305
2018-05-20 22:30:00+00:00,234.9582,235.7345,235.0165,3.410107568,3.371212976,3.27438016,67.08058,65.57864,56.94608,-7.470295,-6.622859,-5.069138,13.11641,13.293,11.90167
2018-05-20 22:45:00+00:00,235.694,236.4429,235.695,3.396947363,3.538817902,3.223136734,66.80695,59.86934,57.74545,-7.733472,-6.770553,-5.090087,12.93972,11.5741,12.17903
2018-05-20 23:00:00+00:00,236.0038,236.717,235.9499,3.340983363,3.518605532,3.12523525,71.08572,59.67776,63.90845,-7.554248,-6.781792,-4.82164,14.26167,11.56435,13.88785
2018-05-20 23:15:00+00:00,235.4947,236.1866,235.5304,3.485189204,3.389992508,3.265979616,64.20609,62.87555,61.5255,-7.651023,-6.373985,-5.296638,12.18573,12.73888,12.97801
2018-05-20 23:30:00+00:00,234.6961,235.3454,234.7328,3.493275374,3.445382993,3.377516524,61.09725,60.164,52.11434,-7.483205,-6.362119,-5.087097,11.40161,11.91325,10.58335
2018-05-20 23:45:00+00:00,234.9655,235.6156,234.9375,3.49832016,3.597441019,3.424993658,60.90587,52.82892,47.87198,-7.534764,-6.438066,-5.101982,11.31334,9.774603,9.459911
